year,rssdid,total_payout_ratio_w,borrowing_assets,borrowing_dep_total,s_dep,s_loan,deposits_assets,net_nonintexp_assets,leverage,MB_w,assets_share
1994,788951,.0029806,.1168978,.1446546,3.252125,.5507317,.8081167,.0201555,13.33592,1.781726,.0016758
1996,791559,,.149299,.194675,1.895955,5.862686,.7669138,.0313567,11.935,,.0020066
1995,794037,.035236,.1091884,.1340807,3.093273,2.759992,.8143483,.0179611,13.07817,1.744394,.0085111
1994,794037,.041571,.0950166,.1149292,3.293049,1.30982,.8267398,.0210262,12.78059,1.3494,.0078359
1996,794037,.0297297,.1209427,.1503088,3.121432,2.622739,.8046283,.0124108,13.43562,2.078211,.0086204
2006,795968,.0578355,.1751534,.2317159,4.223085,1.98083,.7558972,.010692,14.5034,3.7329,.0010749
2009,795968,.0329144,.1754234,.2309009,.2209025,2.989675,.7597347,.0114921,15.42215,2.522145,.0010598
1999,795968,.0409872,.2701091,.4148911,2.80455,1.651296,.6510361,.0176063,12.68153,1.233733,.0022934
2000,795968,.0449768,.2597948,.3978091,3.164356,3.337025,.653064,.0137561,11.47562,1.082054,.002052
1998,795968,.0287716,.3114078,.5058376,1.984652,3.368943,.6156282,.0188195,13.70539,1.651447,.0025108
1996,795968,.027619,.3075131,.4936027,2.305207,1.977873,.6229972,.0164978,14.39063,1.574189,.0027357
1995,795968,.0302439,.3382783,.61358,2.73296,2.673673,.5741876,.0161279,13.60502,1.406542,.002751
1994,795968,.0445705,.3382783,.6378236,2.777781,.881156,.5686728,.0215382,14.57422,1.103862,.0028392
1997,795968,.050505,.3161769,.5148793,2.65233,2.289268,.6140795,.0195176,14.33824,1.765298,.0025068
2001,795968,.1240553,.2303254,.345754,.5532485,3.462349,.6661539,.027252,9.659898,1.520125,.00163
2016,802866,0,.0254771,.0284077,.4997223,2.71572,.8968379,.0117904,12.87251,2.462536,.0026246
2011,802866,0,.0319247,.0356189,.2018711,4.981054,.8962848,.0157434,13.92942,1.322102,.0014398
2014,802866,0,.0140883,.01528,.1437646,2.858621,.9220062,.0120126,15.6481,2.097716,.0024171
2015,802866,0,.0330706,.0368478,.200043,2.815855,.8974928,.0103487,14.40163,1.918753,.0027573
2013,802866,0,.0194571,.0212727,.1758765,3.888343,.9146504,.015511,15.17623,2.442487,.0016874
2017,802866,0,.0373382,.042048,1.256946,2.743797,.8879902,.0111868,13.39198,2.954987,.0028915
2010,802866,0,.0512811,.0580811,.4084491,4.879552,.8829226,.0134434,15.19843,1.759577,.0013692
2012,802866,0,.0265287,.0294992,.2714139,4.825091,.8993043,.0141737,13.4831,1.36449,.0014852
2009,802866,0,.0662076,.0770917,.326102,4.710439,.8588163,.0124668,13.33759,1.526257,.0010426
2001,803368,.0373478,.0258364,.0291737,1.365211,3.072234,.8856041,.0225258,11.29184,2.110539,.002326
2002,803368,.0620317,.0180943,.0197546,1.059521,3.597169,.9159555,.013149,15.16297,1.527647,.0028394
2006,804963,,.1688628,.2509862,3.062151,1.890163,.6727973,.010563,6.31553,,.0056339
1999,804963,,.1091338,.1416347,2.832674,.7770134,.7705302,.0196767,8.310063,,.001681
2013,804963,,.09625,.1322555,.1403712,2.293222,.7277582,.016321,5.682081,,.0045089
2015,804963,,.1251733,.1750779,.1971982,2.148061,.7149577,.0136019,6.255124,,.0047405
2016,804963,,.1110788,.1493419,.3538432,2.1175,.7437887,.0148399,6.890258,,.0049868
2010,804963,,.1302252,.1898451,.1900408,3.096712,.685955,.0162674,5.440111,,.0048334
2005,804963,,.2343183,.3812306,3.023127,.8487807,.6146367,.0113029,6.620544,,.0062062
2007,804963,,.2384851,.3874741,2.404589,2.411198,.6154867,.0107257,6.847995,,.0056675
2003,804963,,.1738238,.2629069,1.023726,1.87948,.6611611,.0134281,6.06005,,.0039223
2001,804963,,.1771845,.2579826,2.044307,-.3525842,.6868079,.0125278,7.35253,,.0020835
2014,804963,,.1071252,.147352,.1433138,2.462593,.7270018,.0155556,6.028709,,.0046056
2002,804963,,.1378584,.2004165,1.063032,2.787207,.6878596,.016269,5.737828,,.0037449
2017,804963,,.0888612,.1145027,.8650566,1.829788,.7760615,.013844,7.403169,,.0051512
2011,804963,,.1157402,.1641805,.0682093,3.390352,.7049574,.0156146,5.577171,,.0047896
2009,804963,,.1809043,.2699745,-.3626421,2.390373,.6700791,.0145933,6.71066,,.0051311
2008,804963,,.3125952,.5611625,-.5231107,3.08253,.5570495,.0118414,7.671342,,.0055186
2012,804963,,.0726247,.0976554,.1750383,3.352916,.7436839,.0180175,5.443915,,.0043801
2004,804963,,.1861806,.2875897,1.655533,1.488368,.6473827,.0136095,6.008294,,.0046864
2000,804963,,.1381548,.1872618,3.396935,1.592615,.7377625,.0182792,8.05914,,.0018135
1994,810124,.041662,.3382783,.7030444,3.752626,.1858926,.5291473,.0185803,13.35052,1.144486,.0024011
2011,817824,.0171443,.1303793,.1739617,.2686115,3.675201,.7494715,.0197429,8.322989,.9375645,.0202079
2002,817824,.0414689,.1615108,.2182038,1.073426,2.350861,.7401831,.0042369,10.17231,1.740997,.0085732
1999,817824,.0885255,.2682604,.412405,3.10266,1.244776,.6504779,.0077369,12.30592,2.195403,.0119832
2005,817824,.0065135,.2071263,.2889036,2.734487,1.316374,.7169392,.0072558,13.16925,2.115636,.009325
2001,817824,.0666071,.1810737,.2444098,1.13843,1.969393,.7408609,.0189475,12.80976,2.731811,.0097261
2013,817824,.0182771,.1540589,.211564,.4240414,2.4279,.7281907,.0130477,8.492537,1.074951,.0210291
2000,817824,.0353358,.1888826,.2594499,3.131803,1.34392,.7280116,.0071643,12.03285,3.186663,.0102691
2008,817824,.0403203,.2569341,.3833187,-.1961055,2.951458,.6702883,.0099427,13.74049,1.240117,.0116145
2012,817824,.0292455,.142413,.1938496,.457828,3.667522,.7346572,.0181544,8.134723,.8693892,.0204007
2014,817824,.0420268,.1745454,.2442621,.46343,2.131287,.7145824,.0103176,9.019396,1.17506,.0215279
2010,817824,.0084348,.1330642,.1779414,.2928482,3.530966,.7477981,.0178278,8.393648,1.079193,.0215156
2004,817824,.0239919,.2011605,.2808512,1.656919,1.206567,.7162527,.0056807,12.10848,2.175233,.0089225
1994,817824,.073377,.3382783,.672016,2.355612,-.5262785,.554167,.0158165,13.61955,1.121645,.011158
1995,817824,.037498,.3087937,.5075787,2.563978,1.924712,.6083661,.0213646,12.07142,1.906161,.0097471
2007,817824,0,.2627786,.4131452,2.672593,2.61962,.6360442,.0109119,9.883649,1.507113,.0114379
2003,817824,.0615018,.1751479,.2385497,1.085419,1.607164,.7342197,.0029543,11.03358,2.281446,.0083045
1998,817824,.040051,.2893989,.4649799,2.469025,3.508746,.6223901,.0084974,11.33645,2.717284,.013161
2016,817824,.0480594,.1574005,.2135613,.733044,2.1175,.7370273,.0105757,9.472185,1.359609,.0212029
2009,817824,.0147411,.1488921,.2007742,-.5147953,9.669299,.7415898,.0300359,9.130918,1.110205,.0222611
2006,817824,.034616,.2008193,.2773035,3.325137,1.797659,.7241861,.0059869,13.33429,2.010912,.009127
2015,817824,.0614336,.1674155,.230782,.4578379,2.148061,.7254271,.0098281,9.332067,1.164289,.0217984
2017,817824,.04495,.1634022,.2228044,1.37517,1.75509,.7333889,.0170209,9.68909,1.567937,.0212327
1996,817824,.0993237,.2838701,.4468193,2.784306,1.872691,.635313,.0159145,12.37365,2.080338,.0125784
1997,817824,.0984264,.2802211,.4402384,2.167467,5.672204,.6365212,.0207115,12.0109,3.18125,.0139703
2000,817833,.0238673,.2373228,.3472564,2.758857,3.196911,.6834225,.0125369,12.61755,2.05173,.0073412
1998,817833,.0249631,.2647945,.4016973,1.734396,3.432573,.6591891,.0146975,13.15506,2.255572,.007031
1997,817833,.015376,.2803502,.4324746,2.159935,2.512994,.6482468,.0164642,14.00501,2.961157,.0061554
1999,817833,.0243606,.2807384,.4348279,2.325979,1.760475,.645631,.0138034,13.58131,2.168766,.0075925
1996,817833,.0258913,.3382783,.5849317,2.007849,2.065543,.5904312,.0120421,15.57463,1.932597,.0029289
2004,817833,,.2279553,.4223608,1.775375,1.44581,.5397171,.0142451,4.304267,,.0072193
2002,817833,.026245,.2485964,.3778789,.9830689,2.322483,.6578732,.0119373,10.69171,1.862974,.0072698
1995,817833,.0302108,.2659747,.4005382,1.993445,3.322251,.6640433,.0142249,14.2894,1.574245,.0025869
2001,817833,.051056,.2398936,.3554874,.5572823,2.179974,.6748301,.0136011,11.72658,2.155918,.0075885
2003,817833,.0707555,.2425869,.3599894,.8796037,1.39599,.6738724,.0095277,11.97021,2.479945,.0069455
1994,834821,.041662,.2320489,.3374611,3.851302,.2228341,.6876315,.0250669,12.45026,1.144486,.0045053
1994,838931,.0242254,.2129613,.3009514,3.621584,.3438344,.7076268,.0206498,12.59257,1.613687,.0017185
1995,838931,,.2039553,.2858232,3.884853,2.952774,.7135714,.0312218,12.12514,,.0017111
2002,852218,.0582094,.3382783,.7030444,.5798392,1.480246,.4829239,.0161443,17.51232,1.16156,.0894741
2004,852218,.0421506,.3382783,.7030444,1.618253,3.554605,.5351754,.0136825,11.99609,1.31727,.1169404
2001,852218,.0421335,.3382783,.7030444,.0553996,3.460807,.5214939,.0158044,16.16404,1.789286,.083548
2010,852218,.0105263,.299341,.4788377,.4840657,2.935164,.6251408,.0094336,13.24185,.985554,.1367887
1997,852218,.0460073,.3382783,.6903238,2.118214,1.345326,.5577508,.0116744,17.47623,2.304548,.0595323
2017,852218,.0565889,.1841322,.2568144,1.277034,1.80931,.7169855,.0057362,10.11304,1.595217,.1228495
1995,852218,.0611902,.3382783,.631915,2.241044,2.445355,.5792143,.0086188,18.25763,1.405283,.0342197
2011,852218,.0638794,.2705574,.4116463,.329337,3.100784,.657257,.0106862,13.85318,.713659,.1390389
1998,852218,.0264729,.310936,.4982368,1.989535,2.447964,.6240727,.00701,15.38669,2.639501,.0548233
1996,852218,.0188857,.3382783,.6022645,2.021817,1.016009,.5880872,.0108212,17.32237,2.098983,.0598188
2006,852218,.0458367,.3382783,.6651654,3.033654,2.0217,.551653,.002269,12.28403,1.443988,.1194142
2014,852218,.0378717,.2168473,.3125975,.3831171,2.131287,.693695,.0076107,11.17847,1.096553,.1333191
2012,852218,.0192612,.2659364,.404726,.4757634,3.042091,.6570776,.0082393,12.98937,.8576764,.1311597
2007,852218,.0677821,.3339593,.5704731,2.085478,3.049605,.5854076,.0023838,12.40186,1.192867,.1208935
2000,852218,0,.3078098,.4860259,4.410844,2.442633,.6333197,.0037972,16.98644,2.146743,.0612898
2013,852218,.0362077,.2314889,.3396243,.3733948,2.293222,.6816029,.0021959,11.5064,1.098176,.1319726
2015,852218,.0412967,.2121423,.3093668,.4956108,2.148061,.6857308,.0051518,9.791744,1.092071,.1198324
2016,852218,.0446332,.190838,.268523,.6973234,2.1175,.7106951,.004444,10.1557,1.347065,.1240489
2009,852218,.0002206,.2926575,.4651731,.6144921,2.267158,.6291369,.0057726,12.78681,1.044834,.1391958
1999,852218,.0540173,.3105136,.4896751,2.774305,.8690801,.6341218,-.0006863,18.06209,2.832247,.0583803
1994,852218,.0838282,.3382783,.6426518,2.338118,.0807748,.5766159,.0197433,18.34885,.9470814,.033941
2008,852218,.0177652,.3216679,.5320408,.1301605,3.617261,.6045926,.0060771,13.56125,.8721718,.1440692
2003,852218,.0241647,.3382783,.7030444,.6208344,1.163024,.5197467,.0046066,16.76834,1.661878,.0841557
2005,852218,.0609228,.3382783,.6786432,2.323959,1.621017,.5449883,.004075,11.74273,1.292464,.1140903
2014,852320,.0244279,.1254227,.1670946,.4651685,2.181149,.7506087,.0089451,8.066554,1.289531,.0117251
2000,852320,.0230486,.3140953,.5171485,2.476329,5.867579,.6073599,.015749,12.7316,3.131609,.0076372
2001,852320,.0271393,.3264126,.5561703,-.1422565,3.738726,.5868933,.0141593,11.53481,2.675472,.0084973
2007,852320,.0687322,.2119396,.3112346,2.265704,3.258108,.680964,.0071606,9.337375,1.325557,.0117052
2013,852320,.0300107,.1462896,.1962017,.3424566,2.731987,.745608,.011068,9.250489,1.308348,.0121512
2006,852320,.0719452,.1786013,.2502873,1.758396,7.085054,.713585,.0142187,9.275249,2.025287,.0118599
2005,852320,.0527065,.2240739,.3309507,2.492468,1.968865,.6770611,.0056239,10.1148,2.045213,.0090269
2010,852320,.0228225,.1807473,.2563622,.0354503,3.918915,.7050465,.0159468,8.756092,1.110689,.0126449
1995,852320,.0327619,.2085684,.28891,2.395245,3.266442,.7219148,.0121799,14.38502,1.62424,.0037196
1998,852320,.0284031,.2534151,.3811737,2.113131,3.600391,.6648283,.015004,12.23143,4.241046,.0048012
2008,852320,.0677349,.2400924,.3594606,-.4382962,3.353994,.6679241,.0088675,10.87152,1.185407,.0121678
1997,852320,.0181073,.2142309,.3029554,2.551759,2.641124,.7071367,.0165179,12.7174,3.895075,.0045151
2017,852320,.0668271,.1126219,.1484348,1.398522,1.962685,.7587296,.0110701,7.773113,1.461979,.0123997
1994,852320,,.1950927,.2679715,2.336786,.8913717,.7280352,.0175976,13.00862,,.0022952
2012,852320,.0261078,.1305464,.1701843,.3138633,3.899401,.7670885,.0107284,9.768955,1.069692,.0123109
2016,852320,.0244577,.085733,.1096576,.7138822,2.140927,.7818246,.009204,7.550453,1.418724,.0127713
1999,852320,.0273973,.3199276,.526042,2.528702,2.009718,.6081789,.0109994,13.90947,2.833801,.0052074
2015,852320,.0277704,.1094152,.1430516,.4194041,2.228446,.7648654,.0104264,7.954224,1.194371,.0128382
2003,852320,.0315735,.2938943,.4819311,.6367709,2.400103,.6098264,.0074222,10.38645,2.107825,.0090472
2004,852320,.0474909,.2460282,.3787494,1.445825,2.085631,.6495804,.0045551,9.579327,2.12834,.0090034
2002,852320,.0297378,.2998796,.4984242,.5402411,3.072032,.6016554,.0076109,10.1559,2.355471,.0094349
2009,852320,.0759639,.1808653,.2529547,-.2334086,2.837566,.7150108,.012683,9.603946,1.080783,.0136551
2011,852320,.0254271,.1387361,.183678,.0871552,4.100912,.7553222,.0189919,9.439155,1.007411,.0129599
1996,852320,.0275862,.1995996,.2765949,2.135477,2.30511,.7216315,.0150287,12.69537,2.291283,.003644
2008,873138,.0422891,.1294202,.1727301,.0555763,3.272012,.7492623,.0206877,8.242831,.8742256,.0010204
2009,873138,.0252471,.1070673,.1389376,-.0264893,2.700947,.7706144,.0248499,8.175391,.6338926,.0010157
2002,897273,.0404668,.2724382,.4102477,.0557846,2.921859,.6640822,.0105306,15.7531,2.094223,.006044
2006,897273,,.3382783,.7030444,3.020159,1.319223,.4626101,.0025963,5.730913,,.0046567
2003,897273,.044841,.2857434,.4421032,.4194965,1.659253,.6463273,.0092822,14.72119,2.353765,.0057159
2004,897273,,.2293733,.4099775,1.574017,1.510236,.5594778,.0127783,4.735994,,.0061522
2005,897273,,.3276127,.6673967,2.77978,.9389501,.4908815,.0111101,5.509464,,.0046579
2005,911807,.0326588,.3382783,.7030444,1.705602,-.658893,.4137616,-.0059996,15.41237,2.99879,.0013615
2006,911807,.0127675,.3382783,.7030444,1.787191,4.163592,.5351797,-.0035441,12.47476,2.983097,.00117
1996,913940,.0272251,.1144652,.140824,1.82462,2.533322,.8128245,.0129263,13.7532,2.159558,.0022961
2007,913940,.1390429,.1295764,.1721443,2.750479,3.117634,.7527195,.0200399,8.495883,1.462636,.0048968
2001,913940,.012802,.1693673,.2273895,-.0196876,3.364897,.7448334,.0248838,11.6551,4.683546,.0036419
2000,913940,,.185464,.2503136,2.572969,3.184842,.7409265,.0117595,13.5852,,.0038137
2002,913940,.0322833,.146863,.1917871,.3773773,3.08636,.7657605,.0076078,11.44472,3.972181,.0036149
1997,913940,.0348265,.1634372,.2163578,2.11395,2.784837,.7554021,.0133804,12.32124,3.578176,.0027169
2004,913940,.0435633,.1006797,.1263653,1.610428,1.759106,.7967354,.0251819,9.748026,2.958699,.0045749
2005,913940,.0314695,.1030724,.132761,2.583983,2.189634,.7763759,.0136555,8.295196,2.220844,.0053564
2008,913940,0,.1435342,.1943596,-.2494377,3.199213,.7384982,.0547077,8.476907,.608629,.0044647
1995,913940,.0303951,.128235,.15993,2.251189,3.259717,.8018194,.0150751,14.29684,1.8371,.0022674
1998,913940,.015914,.1345606,.1701072,.3614052,5.192155,.7910342,.019843,13.43992,4.280822,.0030269
1999,913940,.0231802,.1551348,.2011151,2.320725,2.15381,.7713734,.0114914,13.60696,3.391104,.0031184
2003,913940,.0310934,.1454571,.1914051,.6529467,6.188119,.7599437,.0207779,10.57091,3.932724,.0049731
2006,913940,.0360495,.0644581,.0798045,2.982905,3.018245,.8077001,.0161329,7.822169,2.273788,.0049047
1995,914808,,.212989,.3024686,3.52218,2.226819,.7041689,.0407908,12.07116,,.0032256
1994,914808,.0476702,.2494308,.3720586,3.618481,.1041422,.6704072,.0136985,12.47474,.9795131,.0036086
2007,917742,.0348749,.2276328,.3469167,2.411444,3.197975,.6561599,.009358,8.605316,1.480545,.0019557
2010,917742,.0023722,.1452225,.2004045,.1304965,2.946197,.7246472,.0142857,7.68461,.9962184,.0018107
2015,917742,.0098338,.1074121,.1369904,.2964421,2.148061,.7840849,.0141599,9.216337,1.007054,.0017253
2001,917742,.0430758,.3225806,.5329124,-.0251941,2.540703,.6053165,.0079025,13.86906,2.153996,.0014989
2013,917742,.05307,.1500023,.2060969,.3125427,2.293222,.727824,.0173103,8.185063,1.009398,.0016235
2011,917742,.0035811,.158547,.2258432,.1437853,3.215281,.7020221,.0191254,7.17201,.6958706,.0016665
2014,917742,.0483619,.1660545,.2294695,.2977004,2.131287,.7236453,.0155863,9.066163,1.030178,.0017125
2005,917742,.030662,.2672947,.4292988,2.68666,2.117106,.6226308,.0078906,9.084759,1.899454,.0024563
2012,917742,.0449187,.1337191,.1817039,.3371482,3.117894,.7359177,.0166813,7.670883,.777393,.0016084
2016,917742,.0091458,.1289231,.1681729,.4936147,2.1175,.7666104,.0118846,9.57245,1.28178,.0017314
2002,917742,.0419219,.3382783,.6096684,.4189181,2.591075,.5745289,.006865,13.29806,1.981763,.0014408
2008,917742,.0551199,.2556407,.4012419,-.1651768,3.379467,.6371237,.0121041,9.325268,1.132149,.0019671
2009,917742,.043188,.1368577,.183194,.0679936,2.364638,.7470648,.0130561,8.614934,.63467,.0019296
2003,917742,.0189599,.2976291,.4698355,-.5115895,5.313774,.6334749,.0154828,14.51464,2.328529,.0017008
2004,917742,.0342557,.3382783,.5756902,1.210245,1.727497,.5903553,.0091282,14.33014,2.137512,.0016933
2006,917742,.0436595,.1868614,.2676973,3.163685,2.682619,.6980323,.0099152,8.687619,2.001859,.0020789
1999,919308,.0409727,.2651773,.3959169,1.028383,5.906557,.6697803,.0460724,15.37459,2.555236,.0016963
2000,934329,.0371989,.2542391,.3842343,4.785162,2.093246,.6616772,-.0044803,11.89292,4.710343,.0068218
1997,934329,.0482439,.203623,.2896041,3.673043,1.100563,.703108,.0029156,10.72166,4.212956,.0077761
1995,934329,.1009485,.1787933,.2447452,3.329024,2.136028,.7305284,.0067678,11.02799,2.053984,.0082723
2011,934329,,.0146229,.0182817,-.0366902,2.779632,.7998669,-.0036181,5.390538,,.0011319
1998,934329,.0023497,.2524787,.3888301,3.049534,2.254817,.6493289,-.0004456,10.18409,3.983014,.0078036
2007,934329,,.3330649,.6194062,4.124947,.0726658,.5377165,-.0022117,7.738825,,.0036367
2006,934329,.0216031,.3382783,.5880201,3.935121,1.701025,.5903198,.0042168,15.98459,3.742994,.0026554
2012,934329,,.0114488,.013977,.0751057,3.042091,.819117,-.0025739,5.901997,,.0011682
1999,934329,.0837839,.2356156,.3534027,3.646986,.3703824,.6667058,.0008023,10.23766,4.246133,.0069627
2003,934329,.0259924,.2642579,.4154473,1.833673,.4875771,.6360804,-.0090882,10.03394,3.703943,.0027896
2005,934329,.0392177,.3382783,.5831668,3.465681,1.458076,.5859898,-.0043472,13.835,3.38652,.0028158
1996,934329,.0870731,.1550492,.2044476,3.000595,1.27454,.7583813,.0076556,11.55141,2.642922,.0081988
2001,934329,.1163338,.3382783,.7030444,.8795969,4.929108,.5355672,-.0655148,12.69866,4.710343,.0043206
2004,934329,.0313084,.3279229,.5448518,1.894576,1.341566,.601857,-.0053871,14.24093,3.210761,.0030468
2002,934329,.0668653,.3188235,.5274668,2.330069,1.638143,.6044427,-.0173856,13.03207,3.313025,.0038587
1994,934329,.0724603,.1803342,.2511124,3.588332,-.3734174,.7181413,.01495,9.849834,1.222383,.0081237
1995,940311,.0283871,.2065579,.2852718,3.248142,3.311864,.7240739,.0216534,14.41583,1.225667,.0030077
2000,940311,.0249073,.3382783,.7030444,3.833845,4.158815,.5396569,.0119072,14.73606,1.889729,.0032212
1994,940311,.0355556,.1742238,.23075,2.932404,.978241,.7550324,.0238599,14.13551,1.023432,.0028903
2002,940311,.0547366,.3324648,.5567243,.1485965,4.020087,.5971802,.0193569,14.21362,1.856766,.0030895
2010,940311,.0001741,.2134106,.3050814,-.2188317,5.388567,.6995203,.0187735,11.48514,.8562796,.0024293
2013,940311,.0001471,.1002522,.1282014,.3253042,5.385673,.78199,.0293642,8.492007,.6491764,.0018019
2001,940311,.0247397,.3382783,.636192,.1931641,3.634055,.5688822,.0138692,14.45095,1.825006,.003181
2014,940311,.0009184,.0827212,.1044268,.332234,4.919476,.792145,.0276106,7.991446,.835477,.0017406
1996,940311,.0337778,.2069975,.2871434,2.751072,3.010492,.7208854,.0219921,13.86634,1.91866,.0030752
1997,940311,.0273362,.2631513,.3996399,3.127286,3.395933,.6584712,.0214665,12.75876,2.352913,.0032115
2016,940311,.0141728,.0415152,.0496997,.6503433,4.783052,.8353199,.035822,8.119191,.8835084,.0017689
2008,940311,.1083728,.2035499,.2819233,-.8710464,4.646717,.7220045,.0111277,13.43263,.8152813,.0021056
2011,940311,.0003387,.122866,.1568941,.0277239,5.301542,.7831144,.0193264,10.63609,.3686115,.0021444
1998,940311,.0235294,.2905566,.4600874,2.639501,4.531311,.6315248,.017977,12.83391,2.865963,.0034123
2007,940311,.060631,.2304614,.3285006,2.651418,4.028979,.7015556,.0124149,14.70957,.8743155,.0024513
2006,940311,.0356358,.3382783,.5831298,3.985565,3.166222,.5889688,.01247,14.79598,1.457265,.0025333
2005,940311,.0303704,.3382783,.6819546,3.073566,2.587807,.5575883,.0137013,16.08704,1.78902,.0028907
2003,940311,.021012,.3172392,.528343,.2315951,3.146002,.6004418,.016049,12.14786,2.321367,.0029694
2009,940311,0,.1530661,.2001573,-.4297048,3.701892,.7647286,.0166731,12.16466,.5807793,.0019901
2017,940311,.0479563,.0547716,.0653608,1.263046,4.056581,.8379889,.0224616,9.32492,.7167811,.0019928
1999,940311,.0272421,.3382783,.6525497,3.168947,2.908382,.5703253,.0151167,17.38857,2.427846,.0032087
2012,940311,0,.1239891,.1604586,.3013451,5.649177,.7727172,.0248493,9.681139,.5283223,.0018811
2004,940311,.0354982,.3382783,.6210434,1.210309,2.803842,.5773885,.0146206,15.61811,2.634074,.0028773
2015,940311,.0059685,.0628468,.0778293,.4359377,4.836422,.8074955,.0220541,7.712618,.5809035,.0017368
1997,967626,,.1986107,.272468,2.181547,3.844463,.7289321,.078721,13.80125,,.002137
1996,967626,.0446602,.1543642,.2007138,1.759764,2.691885,.769076,.0151905,13.06167,1.806244,.0023046
1995,967626,.03625,.1841664,.2480012,1.938008,2.99141,.7426026,.0149289,13.65541,1.556083,.0025016
1994,967626,.0449485,.2191952,.3027034,1.787019,.6990967,.7241254,.0194238,17.64311,1.530493,.0024957
1997,968605,,.3382783,.7030444,1.894276,.4524292,.5238501,.0021049,9.770634,,.0014769
1995,968605,,.3382783,.7030444,1.17599,1.052126,.4872947,.0077454,12.44983,,.0018449
1994,968605,,.3298352,.546416,1.473621,-1.010182,.6036339,.0060137,15.03061,,.0021006
2002,969723,.0297378,.1462965,.1906319,.0852858,2.442267,.7674292,.0087895,11.59093,2.355471,.001696
2003,969723,.0315735,.044866,.0563226,.8907458,4.489168,.7965891,.034789,6.307363,2.107825,.0027898
2004,969723,.0474909,.0354753,.0438513,1.69507,1.690048,.8089902,.0109261,6.429442,2.12834,.0025896
2005,969723,.0527065,.0356641,.0435464,3.187189,2.185574,.8189912,.0079501,6.880195,2.045213,.0025323
1994,971801,.0973443,.3382783,.6335947,2.512432,-.5886855,.5744446,.0032099,16.23632,1.456648,.0026731
1995,971801,.0164727,.3382783,.7030444,2.831332,.982608,.5409306,.007742,15.41331,1.794496,.0027198
1996,974848,.0072594,.2477276,.3663503,1.623243,5.862686,.676204,.041046,13.14606,2.176829,.001932
1998,974848,.030022,.3309515,.5462131,1.857701,1.685632,.6059017,.0099356,15.8361,2.951222,.0016155
1997,974848,.0318271,.2990339,.4668483,1.418389,1.319834,.6405375,.0173565,16.54844,3.107595,.0018197
2005,980661,,.0781287,.1056614,3.286833,1.988324,.7394253,.0081417,5.481074,,.0013048
2009,980661,,.0659719,.0883013,.1118467,3.281325,.7471221,.0115698,5.350282,,.001172
2006,980661,,.0705839,.0950065,3.845169,2.542489,.7429372,.0102561,5.362535,,.0012153
2007,980661,,.0845838,.1169869,3.059381,3.282162,.7230195,.0102707,5.197594,,.0011547
2008,980661,,.0777897,.1063945,-.0310435,3.811595,.7311441,.008292,5.23379,,.0010595
2010,980661,,.1351541,.1952549,.2729781,3.930226,.6921932,.0093749,5.791972,,.0012739
2011,980661,,.0629436,.0819038,.1520372,4.278903,.7685066,.0080246,5.932966,,.0012149
2009,983448,0,.1779491,.2452963,-.6350837,2.430538,.7254456,.0161067,10.35141,.4106371,.0042976
2005,983448,,.2658094,.404577,1.920296,1.913861,.6570056,.0105622,12.95588,,.0043771
2003,983448,,.2236609,.3204835,.6224816,1.766081,.6978858,.0111883,12.74644,,.0040152
2006,983448,,.255889,.3888493,2.152373,2.682135,.6580673,.0119463,11.62201,,.0048618
2004,983448,,.1930193,.2636468,1.102226,1.705221,.7321135,.0100171,13.35699,,.0041324
2008,983448,.113836,.2713686,.4194631,-.7766198,3.314867,.6469427,.1237027,12.2416,.5782968,.0045778
1999,983448,,.3289034,.5581669,1.651938,.8905492,.5892564,.008216,12.21894,,.0019027
1998,983448,,.2490049,.3777314,2.028928,2.860945,.6592115,.0098423,10.89519,,.0017395
2001,983448,,.2654117,.4099235,.4577642,2.423498,.6474664,.0116962,11.47817,,.0040096
2002,983448,,.2631401,.4001253,.6573393,2.567104,.6576444,.0107129,12.6238,,.0040492
2007,983448,,.2741131,.4332017,1.487697,3.236567,.632761,.0125955,10.73815,,.0049242
1997,983448,,.2381706,.3598959,2.608088,1.859572,.6617763,.0096775,9.99469,,.0016718
2000,983448,,.2383709,.3506502,2.128479,2.408965,.679797,.0114009,12.22014,,.0020616
2010,983448,0,.1089,.1402123,-.3599004,3.350215,.7766796,.0170192,8.739703,.5782987,.0041201
2003,995151,.0191513,.3088543,.5042092,1.065704,.7486049,.6125519,.0113466,12.72365,2.91933,.0065328
1998,995151,.023257,.3382783,.7030444,3.73037,1.928476,.5004008,.0077084,17.18662,3.235099,.005782
1996,995151,.0308343,.3330621,.558359,3.770924,.8298941,.5965017,.0149242,14.19724,2.729786,.0038752
1999,995151,.0367265,.3382783,.7030444,3.963224,-.047863,.4730761,.0064817,18.34885,3.00941,.0064198
2000,995151,.0086735,.3382783,.7030444,3.739634,4.396108,.5380214,.011824,17.22104,3.641522,.0086328
1995,995151,.0079447,.3382783,.7030444,3.571585,2.391798,.4649044,.0189512,16.20664,2.323663,.0042411
1997,995151,.0288956,.2759098,.4269027,4.065766,.9443273,.646306,.0054072,12.85607,4.30138,.0041025
1994,995151,.0741594,.3382783,.6997706,3.599739,-.279337,.5486167,.0141052,14.81978,2.167186,.0038641
2001,995151,.03516,.2950157,.4580163,1.705418,2.320234,.644116,.0105151,16.42893,2.730152,.0081444
